RegionID,RegionName,StateName,SizeRank,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
3044,Tuscarawas County,Ohio,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115500,110500,110700,110500,110900,112500,113500,115400,107800,110600,111400,117100,115500,114100,112100,111900,109200,118500,118300,120800,115900,116600,124700,1.25E+05,123200,114400,113300,113700,115400,1.22E+05,124500,121700,112100,110600,115800,118600,119800,118500,125600,130300,129300,
399,Bowie County,Texas,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27E+05,138700,135700,135600,127300,127600,136900,137400,137300,130700,132700,1.33E+05,137500,1.35E+05,132200,129400,1.25E+05,125400,133900,156600,160100,150400,1.32E+05,132900,132600,138600,132700,139500,134500,145300,150200,146600,
1998,Roanoke County,Virginia,492,1.75E+05,168800,167500,169600,174600,1.72E+05,1.68E+05,165700,164700,170900,175900,170100,169600,153500,164500,1.63E+05,173500,172100,168800,173500,171600,167700,1.61E+05,163800,179900,187500,188100,1.76E+05,172100,171400,1.73E+05,1.71E+05,1.69E+05,169500,183500,194800,1.94E+05,181200,166800,167200,167500,170800,1.71E+05,172700,174100,174800,174100,172900,168800,169700,168300,169300,1.76E+05,179500,187500,182200,186200,177200,177800,173300,178700,1.77E+05,171200,175700,178800,187600,186100,185300,187700,186600,183600,179700,181300,
2386,Lawrence County,Pennsylvania,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500,7.4E+04,76500,70200,68300,61600,66900,7.1E+04,7.6E+04,72500,70600,66900,73600,76600,76600,79400,96600,97800,104200,86400,83300,74800,70700,59900,62700,61400,77400,72200,73500,78200,7.4E+04
924,Carver County,Minnesota,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258400,259900,260900,255100,247800,252800,265300,279500,2.74E+05,268200,268500,276900,285500,287300,2.84E+05,283100,289900,291500,299600,350500,365700,366800,317100,306300,302700,312100,317900,322700,315100,293300,289800,315600,330800,336600,324800,331100,325500,310600,311500,315200,312200,296500,284600,
416,Burke County,North Carolina,495,,,,,,,,,,,,,,,,,,,,,,,,,,99800,111400,117200,122100,111900,108300,1.04E+05,105800,105200,107500,106500,122300,124600,125100,119900,115800,110100,104100,108800,114200,111400,122400,126300,130700,125700,123300,123800,119600,121400,116200,117900,1.18E+05,123600,123300,119100,117600,124800,1.33E+05,138900,137100,133800,131500,131900,1.41E+05,140900,143200,1.4E+05,136200,
1376,Sevier County,Tennessee,496,137100,139200,138900,138900,138500,1.38E+05,139600,141500,142900,143200,143700,144300,144800,141900,143700,143600,143300,141500,142400,145300,150100,153200,150300,1.51E+05,148900,1.52E+05,148400,149400,151900,153900,154500,153700,154700,154400,155400,155800,155500,156100,161900,165500,168700,167400,164900,165300,164100,169800,165300,166400,1.68E+05,178400,179900,181800,178200,181100,181400,181300,179900,177600,180200,181400,186400,1.86E+05,189800,192600,207200,204800,204400,199500,202100,201300,203800,206500,209200,
735,Story County,Iowa,497,154700,146600,140200,140300,142500,148300,153100,154700,154500,154700,152500,150500,137300,1.4E+05,1.4E+05,153500,155100,157900,1.6E+05,164600,1.67E+05,1.61E+05,1.61E+05,170800,183800,176600,170100,169600,176700,173500,167800,1.64E+05,168200,170400,179500,177200,1.74E+05,172100,1.75E+05,180200,177100,176400,178300,179100,174300,168200,171800,180600,186700,186900,189200,189200,1.91E+05,189800,190100,191200,179700,186100,1.83E+05,195600,194300,192100,1.93E+05,191400,196200,194400,195800,194100,180200,170200,178600,197100,209900,
1326,Platte County,Missouri,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92E+05,193100,202900,207600,205600,208300,217800,224800,216900,209400,206900,215300,216300,219100,211600,2.13E+05,214200,214300,208100,211300,214600,2.29E+05,228400,243400,246400,243900,235700,2.27E+05,227200,220200,225400,232700,247800,238600,231700,
2154,Buchanan County,Missouri,499,132300,1.37E+05,126600,115400,113400,117800,125200,119700,111700,105900,110800,1.12E+05,128700,127600,1.38E+05,126600,1.22E+05,109200,9.7E+04,98200,101600,107500,101200,100400,96400,98900,103300,111300,112700,107300,108100,107800,109700,112500,116300,1.19E+05,111700,115700,114200,1.13E+05,109800,113600,118600,122800,124300,1.2E+05,116100,111900,116400,110900,107800,103700,111200,1.19E+05,117200,116400,115200,116400,117200,118900,117500,108400,95100,102300,108700,124400,119700,124300,113700,118800,118800,110400,109400,
542,Grant County,Washington,500,150200,151500,161100,169300,163800,1.56E+05,152500,149800,146100,144500,151300,154400,159800,146500,144300,134100,140700,144600,147900,149500,151900,148900,145400,142100,146500,155900,159200,166200,161200,159300,158200,160100,163700,158800,155900,1.55E+05,157600,159500,1.63E+05,1.63E+05,168500,174500,1.72E+05,168300,164900,172600,176200,179600,1.85E+05,183300,179200,170800,169300,173400,177200,1.83E+05,182500,187800,189100,195600,184500,195300,193200,205400,200400,190300,190300,183600,189100,186300,191600,199400,,
1729,Grafton County,New Hampshire,501,190400,202900,2.07E+05,206700,193400,185900,188700,189100,192400,180500,185800,1.87E+05,180200,176500,1.75E+05,182900,181900,185800,187900,191700,182700,182600,176100,184500,175200,175300,177900,1.88E+05,198900,195800,192100,180300,1.79E+05,183100,189800,184100,184100,184300,183900,181900,186800,190500,191400,186400,190200,195800,191100,191400,185300,187600,183100,186400,1.85E+05,187800,189500,198600,2E+05,1.99E+05,199400,195900,207500,222200,219700,2.13E+05,204200,212400,200900,1.83E+05,183100,196800,212300,218600,196100,
3277,Matanuska Susitna Borough,Alaska,502,216900,215500,214500,210200,215500,208700,209100,200300,200500,2.03E+05,204500,205400,201600,2.04E+05,201400,2.01E+05,201800,208600,2.14E+05,220400,217800,212800,212500,215900,221600,221500,222700,225100,224200,221800,220400,222900,225600,226500,222700,221600,223500,231100,236400,240900,2.39E+05,237400,231700,223800,224400,223900,239700,243900,2.46E+05,240100,232400,230400,228600,234800,236200,237300,2.38E+05,247200,247100,241300,228600,231200,230100,236400,234200,236200,238700,2.35E+05,238200,,,,,
485,Dodge County,Wisconsin,503,118500,118900,121700,119300,117400,117300,117500,116200,1.1E+05,109700,113500,117100,109800,109200,111900,121700,121700,118100,132500,132500,135700,123100,121700,111100,1.14E+05,113600,121400,111600,114300,115300,121100,126900,1.31E+05,132400,127700,125700,124200,126300,1.23E+05,126400,125600,129800,129600,1.28E+05,1.25E+05,123800,125400,127800,128600,123800,124300,131500,137100,137900,134700,138300,140200,140800,138400,138300,137900,1.38E+05,140100,138100,140500,138700,138600,138100,139600,141400,140200,139600,140200,
2846,Sherburne County,Minnesota,504,142500,155700,157300,160800,1.51E+05,151400,151500,156600,160700,161300,160400,161900,1.61E+05,164200,166500,167800,167500,167600,169800,1.71E+05,170500,170800,171900,176600,177500,179700,179700,181300,184400,187100,189200,186600,185200,185600,189600,189700,185200,184200,185500,187700,190100,195500,201500,202100,204800,2.11E+05,207900,207800,206700,211400,215700,217600,2.2E+05,214800,213400,214800,217500,216500,216500,215600,221100,225600,225800,2.26E+05,230800,234400,235800,233500,236600,237500,233800,235500,232900,
649,Moore County,North Carolina,505,200700,1.91E+05,190700,185100,187100,178300,175700,167800,171700,177400,1.71E+05,169500,170300,152600,145700,144600,164700,157200,158500,1.62E+05,171100,163100,167300,169900,171500,173200,175900,173900,1.66E+05,167700,174300,176600,177300,174800,180700,177200,1.76E+05,164300,157300,160600,169100,175100,172400,174600,171500,180300,177900,182900,176400,177200,184400,193300,193100,193900,190500,188700,185800,183500,182700,181300,188700,207400,218400,2.29E+05,222500,213900,202400,193900,204700,195200,190700,176700,181400,
2796,Mendocino County,California,506,2.33E+05,234400,245900,258600,270800,271800,265500,268300,272700,266100,2.67E+05,274600,275200,274500,271900,271200,273300,268400,277900,2.77E+05,2.88E+05,302400,313900,309500,283100,287200,286200,314500,308300,315200,2.97E+05,298800,300300,305600,318800,333100,342600,341200,343700,342200,334600,329800,329500,3.35E+05,324800,328100,3.22E+05,3.26E+05,352200,358100,363300,340900,3.55E+05,365800,374800,374900,376900,382100,372900,363300,3.66E+05,365200,3.69E+05,369300,3.91E+05,401700,389300,378200,365800,385500,384200,402500,391400,
3240,Grand Traverse County,Michigan,507,,,,151500,152100,159100,157500,158800,155500,159700,154800,161900,157900,171100,170300,170300,170700,166200,169300,164800,167600,1.71E+05,165400,166200,175500,181200,180700,1.8E+05,175100,175500,170300,182900,184700,180400,182600,182400,187800,186300,194100,192300,200300,201100,205100,197800,200700,205600,210700,210500,207300,212600,211500,217500,214800,217900,220200,230600,232800,229800,229700,229100,233400,243700,240600,238800,216600,213400,2.14E+05,214400,226500,225300,223400,226500,,
338,Wood County,West Virginia,508,,,,,,,,,,,,,,,,,,,,,,,,,,104700,107200,113300,1.16E+05,116900,114800,116300,115600,118800,1.1E+05,106200,105400,114800,121900,116200,1.09E+05,100600,104700,106900,105300,103200,100400,104100,102200,1.06E+05,99300,106400,103300,97300,94200,92600,108900,108200,117800,116200,118300,123600,121600,127300,114300,110100,107900,1.05E+05,110100,114600,121600,125300,123500,132100
1358,Rogers County,Oklahoma,509,132800,139300,140900,143900,141100,137400,1.33E+05,134500,135600,133200,131800,133500,137400,1.37E+05,134200,129600,132900,135300,140200,140600,140500,140800,134600,135200,132100,141300,141200,143600,1.43E+05,145500,144800,145700,147300,147800,146900,139700,139600,147300,154100,159100,149500,146800,144600,143400,139900,142600,146200,1.52E+05,149600,150700,147700,146300,147100,149500,150600,150100,149300,150100,149600,149700,151200,160500,166300,169100,161500,162100,1.62E+05,163700,155600,155400,155200,153100,152500,152600
1961,Ozaukee County,Wisconsin,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220100,216600,242800,2.32E+05,231500,219400,230600,239100,243500,240900,244200,246800,249700,230300,233500,221900,245200,249100,271300,273900,264800,2.57E+05,250400,256900,260400,260300,2.66E+05,284300,300100,300500,291800,288100,288400,279800,2.79E+05,278500,272600,260700,258200,
870,Benton County,Oregon,511,238100,243300,249600,252400,249600,254800,254100,257100,249500,253900,259600,2.71E+05,259300,251600,266800,273300,280400,259600,260200,260500,271300,277800,276800,267600,272600,274400,278500,270900,266800,266200,267500,281400,280700,285100,279200,280800,269200,269900,279300,294900,298900,297600,301600,299100,307100,302600,305100,2.99E+05,299300,307400,306200,324900,327100,329700,322500,317400,319600,314600,317500,323900,337700,348900,369300,362600,3.54E+05,330700,342700,348300,351400,343200,346800,352900,359200,
3194,Suffolk City,Virginia,512,205100,202700,200200,2.03E+05,2.03E+05,198700,195400,193400,1.97E+05,201100,194100,195300,179700,184500,185300,201200,206300,2.08E+05,198100,197700,197800,212500,2.12E+05,203700,200900,204500,208300,199800,199100,205600,216200,218900,216800,212100,196600,209100,211400,222100,211500,204400,207700,208900,220400,224500,225700,226200,231600,231400,2.39E+05,236800,237900,228800,225300,224800,226100,2.25E+05,233300,231800,233100,225800,229300,241200,242600,244200,233900,232300,229800,228600,230400,2.33E+05,235400,231800,230300,
1469,Walton County,Georgia,513,107100,106400,102500,1.07E+05,113400,117600,120900,122800,125400,125400,123900,124300,126700,131100,133500,133100,130600,130800,132400,133300,134900,136900,138600,136900,137100,139800,140500,154600,158400,161200,151400,148100,146600,144800,147500,150300,154700,153100,152800,148400,145900,145600,145700,150300,151600,161400,163300,169400,162800,160900,163100,167800,171100,168400,166700,167300,169800,172600,174800,175100,1.79E+05,181900,1.84E+05,183700,185400,189900,193400,195100,1.95E+05,191700,1.93E+05,191500,191200,
1929,Midland County,Michigan,514,102800,110500,110200,1.1E+05,98900,101400,101900,106900,109200,105700,107300,1.07E+05,111100,109800,110900,117100,123600,117400,115700,114400,119800,118100,116600,112700,109900,109700,118700,119700,1.22E+05,123700,1.22E+05,119700,1.13E+05,120600,119600,121800,118800,119700,115400,1.13E+05,110500,1.14E+05,119500,121200,120800,121500,127300,127600,126200,127100,127900,127900,1.26E+05,125600,1.24E+05,128200,127400,124200,120100,123300,1.32E+05,139400,134900,132600,125900,128900,126700,133400,135400,1.38E+05,131300,145100,148300,149300
3121,Saint Clair County,Alabama,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159600,158100,159100,153600,154800,154800,157600,152600,152800,1.54E+05,156900,161800,161600,162700,158400,158800,1.59E+05,157400,156500,162300,173800,179700,175700,165100,1.67E+05,168700,1.71E+05,171900,170200,170300,169400,168400,
1902,Madison County,Kentucky,516,139600,121800,133700,139200,154400,145800,149200,1.44E+05,142600,133200,125700,126600,1.25E+05,131800,127800,132100,129500,131200,129600,133100,133400,136600,133700,126900,129700,135700,145800,144100,143700,148400,149300,149300,145200,1.49E+05,150100,150300,151800,147600,147800,148200,153800,153400,152800,148600,1.49E+05,146800,152500,153400,1.49E+05,144800,143200,148500,147200,148700,147200,153400,157700,160300,159800,152700,155700,155300,156700,155400,158100,164100,161200,154600,151100,153400,162800,170800,171600,
1530,Bannock County,Idaho,517,142800,131300,134500,134900,145200,146100,145800,141700,136700,133300,133200,1.47E+05,147700,153400,142500,135200,130200,132500,1.4E+05,147100,144500,144600,138800,131300,133800,130400,140100,136700,140800,139400,1.38E+05,138200,140100,146200,146600,147200,146100,148500,149800,141100,136300,132900,1.42E+05,143200,145900,144200,150300,145900,142500,133400,136400,139200,140900,142500,143300,1.45E+05,149800,1.49E+05,149400,150700,1.53E+05,162100,161100,159200,153900,156400,162900,160500,1.62E+05,164200,173800,174800,178800,
2780,Limestone County,Alabama,518,,,,,,,,,,,,,,,,,,,122500,1.22E+05,123500,125500,1.25E+05,126200,113200,1.06E+05,102400,113700,118900,117600,118900,116900,118100,114500,117300,111700,115200,117800,131700,134500,135600,136500,139300,143500,1.41E+05,152300,154300,157700,1.5E+05,152200,152100,152700,151200,152200,1.45E+05,143800,1.37E+05,1.46E+05,1.39E+05,147200,148500,153200,155800,,,,,,,,,,,
2760,Josephine County,Oregon,519,177400,176300,188700,183600,196300,198200,216800,207600,206100,191400,200700,189400,192200,182600,205400,218700,217300,206800,191600,1.94E+05,1.98E+05,199300,203800,205500,205400,204500,204200,208700,213100,2.09E+05,212700,209500,213400,210900,215100,217200,218600,221600,222600,229200,229100,2.45E+05,240200,244400,235800,241900,241100,237600,237100,246200,253200,256700,255100,258900,263100,267500,265900,268700,266600,273700,2.65E+05,263300,260700,2.79E+05,282800,284500,277100,272600,268400,2.68E+05,280500,281200,285200,
1630,Clinton County,New York,520,119100,1.21E+05,128400,130500,127700,113900,116400,115500,123300,114400,111700,108600,114200,117300,1.17E+05,119800,122500,1.23E+05,1.22E+05,121500,122300,124500,126200,128900,132100,132700,136500,131300,1.32E+05,125500,1.26E+05,123400,123300,120200,116100,112900,119300,1.16E+05,117700,108300,108800,109600,120400,124100,1.24E+05,1.18E+05,120100,1.23E+05,124600,124500,1.24E+05,127700,127500,129900,123800,124600,120700,123200,1.25E+05,125800,117500,110900,116700,125800,129100,115900,122300,128700,137100,131300,130800,127300,119200,
1602,Cascade County,Montana,521,172100,168800,168500,172600,173900,175800,175600,173300,172100,167700,167500,168200,174700,175700,176700,174100,175900,177900,177300,1.8E+05,179600,177700,176900,172700,180200,179800,181800,175900,175800,174600,174900,1.73E+05,173500,179800,176600,182200,177100,184200,179800,180600,1.8E+05,1.8E+05,180800,180800,181100,184200,186400,188800,184200,183600,1.8E+05,183400,182800,182500,184100,189200,191600,190700,1.89E+05,1.88E+05,199700,204800,206100,194600,185700,187500,1.9E+05,194100,195600,198800,196400,202400,200600,
632,Maury County,Tennessee,522,133200,125100,128300,130600,133400,1.32E+05,122700,124400,124100,1.27E+05,124200,124500,117400,122900,122600,136200,135100,141400,143800,144200,140500,1.38E+05,145300,148300,143400,142800,158900,163100,161500,149800,154400,155200,158500,160100,155800,154100,150500,154800,1.59E+05,162200,166800,157900,159600,163600,174200,181400,180500,184600,1.86E+05,176700,174600,169800,178400,179900,185100,181900,182700,177600,186100,186100,1.91E+05,1.8E+05,187100,182400,190100,183500,185500,191200,191500,195700,198900,222700,228800,236200
1647,Cullman County,Alabama,523,122300,121100,113400,109400,1.11E+05,103300,1.1E+05,107200,112800,114300,115900,116600,1.06E+05,126300,130200,132700,126100,1.25E+05,129300,119700,117700,117900,120900,120900,126900,125500,126100,125200,128600,137100,135800,138400,132900,130200,127200,130700,132600,134400,128200,131700,130600,137200,131800,129800,134800,136600,137500,128400,131700,135600,139700,135900,128700,125300,1.25E+05,133700,1.36E+05,138300,1.37E+05,146300,143400,148600,150200,153700,145800,135100,138300,139800,136500,132200,135200,141600,148700,147100
929,Cayuga County,New York,524,97700,97800,98100,100500,108100,109100,106300,102500,100600,9.9E+04,95400,99600,104400,108800,105900,111900,107100,110900,108600,111100,109100,111500,113100,108300,98400,98900,102800,103200,101300,99200,1.03E+05,107900,110600,111800,105200,102200,1.04E+05,112400,112800,112500,107400,108600,1.06E+05,1.05E+05,103600,1.07E+05,112100,115200,112200,106900,106100,102600,1.06E+05,100900,107300,107600,115500,109600,115700,105500,117600,109100,118500,117800,113100,109200,100200,111100,122200,123100,120300,112700,1.16E+05,
1112,Island County,Washington,525,265200,271400,280900,284100,270100,249300,251300,245100,246200,248600,260200,258600,253100,246100,251400,257400,256500,253900,2.54E+05,2.59E+05,258500,2.61E+05,258600,269900,2.7E+05,276600,265800,264500,266600,274200,278400,278200,285300,288100,290600,292600,311800,3.07E+05,310800,291500,300700,309500,317400,323700,313700,309900,298600,297600,315300,329800,333700,329200,3.24E+05,328100,320900,326500,330200,336100,342600,341700,346700,347700,354400,359300,365500,367900,367800,361800,361800,350400,355800,347200,3.71E+05,369600
